,states,actions,cnn_likelihood
38,"{'time_stamp': 0.76, 'cart_position': 0.06108871929283965, 'cart_velocity': 0.31972464329921835, 'pole_angle': 0.026942473108414373, 'pole_angular_velocity': -0.08943666936834471}",{'action': 'right'},1.0
39,"{'time_stamp': 0.78, 'cart_position': 0.06748321215882401, 'cart_velocity': 0.5074099464539715, 'pole_angle': 0.02515373972104748, 'pole_angular_velocity': -0.21855588986519103}",{'action': 'right'},1.0
40,"{'time_stamp': 0.8, 'cart_position': 0.07763141108790345, 'cart_velocity': 0.6951084230002963, 'pole_angle': 0.02078262192374366, 'pole_angular_velocity': -0.34793927517008433}",{'action': 'left'},1.0
41,"{'time_stamp': 0.8200000000000001, 'cart_position': 0.09153357954790937, 'cart_velocity': 0.5071128034464005, 'pole_angle': 0.013823836420341972, 'pole_angular_velocity': -0.21195596327900787}",{'action': 'left'},1.0
42,"{'time_stamp': 0.84, 'cart_position': 0.10167583561683738, 'cart_velocity': 0.31915917438581254, 'pole_angle': 0.009584717154761814, 'pole_angular_velocity': -0.07695080410017024}",{'action': 'left'},1.0
43,"{'time_stamp': 0.86, 'cart_position': 0.10805901910455364, 'cart_velocity': 0.13123199707096014, 'pole_angle': 0.00804570107275841, 'pole_angular_velocity': 0.057454405554310445}",{'action': 'left'},1.0
44,"{'time_stamp': 0.88, 'cart_position': 0.11068365904597284, 'cart_velocity': -0.05668535380722173, 'pole_angle': 0.009194789183844618, 'pole_angular_velocity': 0.19164099919463637}",{'action': 'left'},1.0
45,"{'time_stamp': 0.9, 'cart_position': 0.1095499519698284, 'cart_velocity': -0.24460977337128903, 'pole_angle': 0.013027609167737346, 'pole_angular_velocity': 0.32599066251453535}",{'action': 'left'},1.0
46,"{'time_stamp': 0.92, 'cart_position': 0.10465775650240262, 'cart_velocity': -0.4325576356901071, 'pole_angle': 0.01954742241802805, 'pole_angular_velocity': 0.46088276829074704}",{'action': 'right'},1.0
47,"{'time_stamp': 0.9400000000000001, 'cart_position': 0.09600660378860049, 'cart_velocity': -0.2448182560161111, 'pole_angle': 0.02876507778384299, 'pole_angular_velocity': 0.3306745770833446}",{'action': 'right'},1.0
48,"{'time_stamp': 0.96, 'cart_position': 0.09111023866827826, 'cart_velocity': -0.05714272057759509, 'pole_angle': 0.03537856932550988, 'pole_angular_velocity': 0.20182239111150518}",{'action': 'right'},1.0
49,"{'time_stamp': 0.98, 'cart_position': 0.08996738425672636, 'cart_velocity': 0.13048544984610302, 'pole_angle': 0.039415017147739984, 'pole_angular_velocity': 0.07395144071815368}",{'action': 'right'},1.0
50,"{'time_stamp': 1.0, 'cart_position': 0.09257709325364842, 'cart_velocity': 0.31808428112794596, 'pole_angle': 0.040894045962103054, 'pole_angular_velocity': -0.05331738356378957}",{'action': 'right'},1.0
51,"{'time_stamp': 1.02, 'cart_position': 0.09893877887620733, 'cart_velocity': 0.505672642252423, 'pole_angle': 0.03982769829082726, 'pole_angular_velocity': -0.18036522163146396}",{'action': 'right'},0.0
52,"{'time_stamp': 1.04, 'cart_position': 0.10905223172125579, 'cart_velocity': 0.6932695949893519, 'pole_angle': 0.03622039385819798, 'pole_angular_velocity': -0.3075731536809356}",{'action': 'right'},1.0
53,"{'time_stamp': 1.06, 'cart_position': 0.12291762362104283, 'cart_velocity': 0.8808937670137296, 'pole_angle': 0.03006893078457927, 'pole_angular_velocity': -0.43532021091639916}",{'action': 'right'},1.0
54,"{'time_stamp': 1.08, 'cart_position': 0.14053549896131742, 'cart_velocity': 1.0685627191445624, 'pole_angle': 0.02136252656625129, 'pole_angular_velocity': -0.563981371009654}",{'action': 'left'},1.0
55,"{'time_stamp': 1.1, 'cart_position': 0.16190675334420868, 'cart_velocity': 0.8805675004662451, 'pole_angle': 0.01008289914605821, 'pole_angular_velocity': -0.4279196274949351}",{'action': 'left'},1.0
56,"{'time_stamp': 1.12, 'cart_position': 0.17951810335353358, 'cart_velocity': 0.692638820820265, 'pole_angle': 0.0015245065961595073, 'pole_angular_velocity': -0.29344491364740893}",{'action': 'left'},1.0
57,"{'time_stamp': 1.1400000000000001, 'cart_position': 0.19337087976993889, 'cart_velocity': 0.5047636714771031, 'pole_angle': -0.0043443916767886715, 'pole_angular_velocity': -0.16018884774458944}",{'action': 'left'},1.0
58,"{'time_stamp': 1.16, 'cart_position': 0.20346615319948094, 'cart_velocity': 0.31692665954643306, 'pole_angle': -0.007548168631680461, 'pole_angular_velocity': -0.02777556528031158}",{'action': 'left'},1.0
59,"{'time_stamp': 1.18, 'cart_position': 0.2098046863904096, 'cart_velocity': 0.12911087736897872, 'pole_angle': -0.008103679937286692, 'pole_angular_velocity': 0.1041752850813471}",{'action': 'left'},1.0
60,"{'time_stamp': 1.2, 'cart_position': 0.2123869039377892, 'cart_velocity': -0.05870130472271304, 'pole_angle': -0.00602017423565975, 'pole_angular_velocity': 0.2360458621379128}",{'action': 'left'},1.0
61,"{'time_stamp': 1.22, 'cart_position': 0.21121287784333492, 'cart_velocity': -0.24652749078667321, 'pole_angle': -0.001299256992901494, 'pole_angular_velocity': 0.3682176420969462}",{'action': 'left'},1.0
62,"{'time_stamp': 1.24, 'cart_position': 0.20628232802760146, 'cart_velocity': -0.43438452538319283, 'pole_angle': 0.00606509584903743, 'pole_angular_velocity': 0.5010689921772289}",{'action': 'left'},1.0
63,"{'time_stamp': 1.26, 'cart_position': 0.1975946375199376, 'cart_velocity': -0.6222877423837196, 'pole_angle': 0.01608647569258201, 'pole_angular_velocity': 0.6349726841328229}",{'action': 'right'},1.0
64,"{'time_stamp': 1.28, 'cart_position': 0.1851488826722632, 'cart_velocity': -0.434522824961007, 'pole_angle': 0.028785929375238467, 'pole_angular_velocity': 0.5042573009085447}",{'action': 'right'},1.0
65,"{'time_stamp': 1.3, 'cart_position': 0.17645842617304305, 'cart_velocity': -0.2468435126837978, 'pole_angle': 0.038871075393409366, 'pole_angular_velocity': 0.3754054201189489}",{'action': 'right'},1.0
66,"{'time_stamp': 1.32, 'cart_position': 0.1715215559193671, 'cart_velocity': -0.05923592985133652, 'pole_angle': 0.04637918379578834, 'pole_angular_velocity': 0.24805193069818576}",{'action': 'right'},1.0
67,"{'time_stamp': 1.34, 'cart_position': 0.17033683732234037, 'cart_velocity': 0.12831629410946088, 'pole_angle': 0.05134022240975206, 'pole_angular_velocity': 0.12182432183224534}",{'action': 'right'},1.0
68,"{'time_stamp': 1.36, 'cart_position': 0.1729031632045296, 'cart_velocity': 0.31583124507326266, 'pole_angle': 0.053776708846396966, 'pole_angular_velocity': -0.003654700730396254}",{'action': 'right'},1.0
69,"{'time_stamp': 1.3800000000000001, 'cart_position': 0.17921978810599484, 'cart_velocity': 0.5033280371901504, 'pole_angle': 0.053703614831789044, 'pole_angular_velocity': -0.12876497470356135}",{'action': 'right'},1.0
70,"{'time_stamp': 1.4000000000000001, 'cart_position': 0.18928634884979784, 'cart_velocity': 0.6908261888535608, 'pole_angle': 0.05112831533771782, 'pole_angular_velocity': -0.25388689863810926}",{'action': 'right'},1.0
71,"{'time_stamp': 1.42, 'cart_position': 0.20310287262686905, 'cart_velocity': 0.8783450325156241, 'pole_angle': 0.04605057736495563, 'pole_angular_velocity': -0.3793995906886066}",{'action': 'right'},1.0
72,"{'time_stamp': 1.44, 'cart_position': 0.22066977327718154, 'cart_velocity': 1.06590312970344, 'pole_angle': 0.038462585551183495, 'pole_angular_velocity': -0.5056790755334903}",{'action': 'right'},1.0
73,"{'time_stamp': 1.46, 'cart_position': 0.24198783587125033, 'cart_velocity': 1.2535176630414786, 'pole_angle': 0.028349004040513687, 'pole_angular_velocity': -0.6330963881783206}",{'action': 'left'},1.0
74,"{'time_stamp': 1.48, 'cart_position': 0.2670581891320799, 'cart_velocity': 1.0654835056136973, 'pole_angle': 0.015687076276947275, 'pole_angular_velocity': -0.4960626423354685}",{'action': 'left'},1.0
75,"{'time_stamp': 1.5, 'cart_position': 0.2883678592443539, 'cart_velocity': 0.877521135545725, 'pole_angle': 0.005765823430237906, 'pole_angular_velocity': -0.360796655993195}",{'action': 'right'},1.0
76,"{'time_stamp': 1.52, 'cart_position': 0.3059182819552684, 'cart_velocity': 1.0653493889516616, 'pole_angle': -0.001450109689625994, 'pole_angular_velocity': -0.4930054173903442}",{'action': 'left'},0.0
77,"{'time_stamp': 1.54, 'cart_position': 0.3272252697343016, 'cart_velocity': 0.8774931748281185, 'pole_angle': -0.01131021803743288, 'pole_angular_velocity': -0.36017561612060767}",{'action': 'left'},1.0
78,"{'time_stamp': 1.56, 'cart_position': 0.34477513323086395, 'cart_velocity': 0.6897009996450741, 'pole_angle': -0.018513730359845035, 'pole_angular_velocity': -0.2287687013977467}",{'action': 'left'},1.0
79,"{'time_stamp': 1.58, 'cart_position': 0.3585691532237654, 'cart_velocity': 0.5019576214918339, 'pole_angle': -0.02308910438779997, 'pole_angular_velocity': -0.0984114194086689}",{'action': 'left'},1.0
80,"{'time_stamp': 1.6, 'cart_position': 0.3686083056536021, 'cart_velocity': 0.314245975646803, 'pole_angle': -0.025057332775973346, 'pole_angular_velocity': 0.03127488409439655}",{'action': 'left'},1.0
81,"{'time_stamp': 1.62, 'cart_position': 0.37489322516653817, 'cart_velocity': 0.12654794556721977, 'pole_angle': -0.024431835094085416, 'pole_angular_velocity': 0.16067167576735614}",{'action': 'right'},1.0
82,"{'time_stamp': 1.6400000000000001, 'cart_position': 0.3774241840778826, 'cart_velocity': 0.31456802716512317, 'pole_angle': -0.02121840157873829, 'pole_angular_velocity': 0.024176531579140154}",{'action': 'right'},1.0
83,"{'time_stamp': 1.6600000000000001, 'cart_position': 0.38371554462118507, 'cart_velocity': 0.5025687174546517, 'pole_angle': -0.02073487094715549, 'pole_angular_velocity': -0.11186952703470437}",{'action': 'right'},1.0
84,"{'time_stamp': 1.68, 'cart_position': 0.3937669189702781, 'cart_velocity': 0.690566158281152, 'pole_angle': -0.022972261487849577, 'pole_angular_velocity': -0.24784764451747765}",{'action': 'right'},1.0
85,"{'time_stamp': 1.7, 'cart_position': 0.40757824213590116, 'cart_velocity': 0.8785764528059182, 'pole_angle': -0.027929214378199133, 'pole_angular_velocity': -0.3841383049897923}",{'action': 'right'},1.0
86,"{'time_stamp': 1.72, 'cart_position': 0.4251497711920195, 'cart_velocity': 1.0666148325410771, 'pole_angle': -0.03561198047799498, 'pole_angular_velocity': -0.5211184960059471}",{'action': 'left'},1.0
87,"{'time_stamp': 1.74, 'cart_position': 0.44648206784284106, 'cart_velocity': 0.8789805582718966, 'pole_angle': -0.04603435039811392, 'pole_angular_velocity': -0.39327678348419914}",{'action': 'left'},1.0
88,"{'time_stamp': 1.76, 'cart_position': 0.464061679008279, 'cart_velocity': 0.6914218848503462, 'pole_angle': -0.0538998860677979, 'pole_angular_velocity': -0.2669945348698224}",{'action': 'left'},1.0
89,"{'time_stamp': 1.78, 'cart_position': 0.4778901167052859, 'cart_velocity': 0.5039223700167972, 'pole_angle': -0.059239776765194346, 'pole_angular_velocity': -0.141900349879524}",{'action': 'left'},1.0
90,"{'time_stamp': 1.8, 'cart_position': 0.48796856410562184, 'cart_velocity': 0.31646381599756684, 'pole_angle': -0.062077783762784826, 'pole_angular_velocity': -0.01761799275501509}",{'action': 'left'},1.0
91,"{'time_stamp': 1.82, 'cart_position': 0.4942978404255732, 'cart_velocity': 0.12902694095338965, 'pole_angle': -0.062430143617885125, 'pole_angular_velocity': 0.10623143271392375}",{'action': 'right'},1.0
92,"{'time_stamp': 1.84, 'cart_position': 0.49687837924464096, 'cart_velocity': 0.31727217626129456, 'pole_angle': -0.06030551496360665, 'pole_angular_velocity': -0.035453846676886766}",{'action': 'right'},1.0
93,"{'time_stamp': 1.86, 'cart_position': 0.5032238227698669, 'cart_velocity': 0.5055059542416436, 'pole_angle': -0.061014591897144387, 'pole_angular_velocity': -0.17685552109478403}",{'action': 'right'},1.0
94,"{'time_stamp': 1.8800000000000001, 'cart_position': 0.5133339418546997, 'cart_velocity': 0.693742040171216, 'pole_angle': -0.06455170231904006, 'pole_angular_velocity': -0.3183508523304007}",{'action': 'right'},1.0
95,"{'time_stamp': 1.9000000000000001, 'cart_position': 0.527208782658124, 'cart_velocity': 0.8819937607098717, 'pole_angle': -0.07091871936564807, 'pole_angular_velocity': -0.4603151304648133}",{'action': 'right'},1.0
96,"{'time_stamp': 1.92, 'cart_position': 0.5448486578723214, 'cart_velocity': 1.0702730272078476, 'pole_angle': -0.08012502197494434, 'pole_angular_velocity': -0.6031182420566781}",{'action': 'right'},1.0
97,"{'time_stamp': 1.94, 'cart_position': 0.5662541184164783, 'cart_velocity': 1.2585893263496282, 'pole_angle': -0.0921873868160779, 'pole_angular_velocity': -0.7471211151285925}",{'action': 'left'},1.0
98,"{'time_stamp': 1.96, 'cart_position': 0.5914259049434709, 'cart_velocity': 1.071327871548882, 'pole_angle': -0.10712980911864975, 'pole_angular_velocity': -0.6278905311800015}",{'action': 'left'},1.0
99,"{'time_stamp': 1.98, 'cart_position': 0.6128524623744486, 'cart_velocity': 0.8841895266044302, 'pole_angle': -0.11968761974224978, 'pole_angular_velocity': -0.5110200303683865}",{'action': 'left'},1.0
100,"{'time_stamp': 2.0, 'cart_position': 0.6305362529065371, 'cart_velocity': 0.6971593178352953, 'pole_angle': -0.12990802034961751, 'pole_angular_velocity': -0.3961573243450569}",{'action': 'right'},1.0
101,"{'time_stamp': 2.02, 'cart_position': 0.644479439263243, 'cart_velocity': 0.8857331380210629, 'pole_angle': -0.13783116683651866, 'pole_angular_velocity': -0.5464544107504282}",{'action': 'left'},0.0
102,"{'time_stamp': 2.04, 'cart_position': 0.6621941020236642, 'cart_velocity': 0.6988375538708897, 'pole_angle': -0.14876025505152723, 'pole_angular_velocity': -0.43451047631029527}",{'action': 'left'},1.0
103,"{'time_stamp': 2.06, 'cart_position': 0.676170853101082, 'cart_velocity': 0.5120422362202789, 'pole_angle': -0.15745046457773315, 'pole_angular_velocity': -0.32435654944656056}",{'action': 'left'},1.0
104,"{'time_stamp': 2.08, 'cart_position': 0.6864116978254876, 'cart_velocity': 0.32532837803120096, 'pole_angle': -0.16393759556666437, 'pole_angular_velocity': -0.21563676522339423}",{'action': 'left'},1.0
105,"{'time_stamp': 2.1, 'cart_position': 0.6929182653861117, 'cart_velocity': 0.13867602335515586, 'pole_angle': -0.16825033087113225, 'pole_angular_velocity': -0.10799349113639556}",{'action': 'left'},1.0
106,"{'time_stamp': 2.12, 'cart_position': 0.6956917858532148, 'cart_velocity': -0.04793553632622505, 'pole_angle': -0.17041020069386018, 'pole_angular_velocity': -0.001068377433372375}",{'action': 'left'},1.0
107,"{'time_stamp': 2.14, 'cart_position': 0.6947330751266902, 'cart_velocity': -0.23452743008933502, 'pole_angle': -0.17043156824252761, 'pole_angular_velocity': 0.10549684837911869}",{'action': 'left'},1.0
108,"{'time_stamp': 2.16, 'cart_position': 0.6900425265249035, 'cart_velocity': -0.421120918449443, 'pole_angle': -0.16832163127494523, 'pole_angular_velocity': 0.21205975856453158}",{'action': 'left'},1.0
109,"{'time_stamp': 2.18, 'cart_position': 0.6816201081559147, 'cart_velocity': -0.6077371269335561, 'pole_angle': -0.1640804361036546, 'pole_angular_velocity': 0.3189766946802173}",{'action': 'left'},1.0
110,"{'time_stamp': 2.2, 'cart_position': 0.6694653656172436, 'cart_velocity': -0.7943967829803918, 'pole_angle': -0.15770090221005026, 'pole_angular_velocity': 0.42660225406401525}",{'action': 'left'},1.0
111,"{'time_stamp': 2.22, 'cart_position': 0.6535774299576357, 'cart_velocity': -0.9811199371970539, 'pole_angle': -0.14916885712876995, 'pole_angular_velocity': 0.5352887194177512}",{'action': 'left'},1.0
112,"{'time_stamp': 2.24, 'cart_position': 0.6339550312136946, 'cart_velocity': -1.1679256499560344, 'pole_angle': -0.13846308274041494, 'pole_angular_velocity': 0.6453853574637208}",{'action': 'right'},1.0
113,"{'time_stamp': 2.2600000000000002, 'cart_position': 0.6105965182145738, 'cart_velocity': -0.9793478332817138, 'pole_angle': -0.12555537559114052, 'pole_angular_velocity': 0.49407547105441324}",{'action': 'right'},1.0
114,"{'time_stamp': 2.2800000000000002, 'cart_position': 0.5910095615489396, 'cart_velocity': -0.790803859473928, 'pole_angle': -0.11567386617005226, 'pole_angular_velocity': 0.3443178172845326}",{'action': 'right'},1.0
115,"{'time_stamp': 2.3000000000000003, 'cart_position': 0.575193484359461, 'cart_velocity': -0.6022910962487489, 'pole_angle': -0.10878750982436161, 'pole_angular_velocity': 0.1957706580476998}",{'action': 'right'},1.0
116,"{'time_stamp': 2.32, 'cart_position': 0.5631476624344861, 'cart_velocity': -0.4138031075472299, 'pole_angle': -0.10487209666340762, 'pole_angular_velocity': 0.048078597174213256}",{'action': 'right'},1.0
117,"{'time_stamp': 2.34, 'cart_position': 0.5548716002835415, 'cart_velocity': -0.22533094098074144, 'pole_angle': -0.10391052471992335, 'pole_angular_velocity': -0.09912263624516271}",{'action': 'right'},1.0
118,"{'time_stamp': 2.36, 'cart_position': 0.5503649814639268, 'cart_velocity': -0.03686433028660313, 'pole_angle': -0.1058929774448266, 'pole_angular_velocity': -0.24620177556264725}",{'action': 'right'},1.0
119,"{'time_stamp': 2.38, 'cart_position': 0.5496276948581947, 'cart_velocity': 0.15160715577783987, 'pole_angle': -0.11081701295607956, 'pole_angular_velocity': -0.39352783969797056}",{'action': 'right'},1.0
120,"{'time_stamp': 2.4, 'cart_position': 0.5526598379737515, 'cart_velocity': 0.34009298491565154, 'pole_angle': -0.11868756975003897, 'pole_angular_velocity': -0.5414660520918023}",{'action': 'right'},1.0
121,"{'time_stamp': 2.42, 'cart_position': 0.5594616976720646, 'cart_velocity': 0.5286005197430611, 'pole_angle': -0.129516890791875, 'pole_angular_velocity': -0.6903737160553147}",{'action': 'right'},1.0
122,"{'time_stamp': 2.44, 'cart_position': 0.5700337080669258, 'cart_velocity': 0.7171338309833631, 'pole_angle': -0.1433243651129813, 'pole_angular_velocity': -0.8405959108907523}",{'action': 'right'},1.0
123,"{'time_stamp': 2.46, 'cart_position': 0.584376384686593, 'cart_velocity': 0.9056924357942341, 'pole_angle': -0.16013628333079635, 'pole_angular_velocity': -0.9924608808078086}",{'action': 'right'},1.0
124,"{'time_stamp': 2.48, 'cart_position': 0.6024902334024778, 'cart_velocity': 1.0942699359785497, 'pole_angle': -0.17998550094695254, 'pole_angular_velocity': -1.14627500100396}",{'action': 'right'},1.0
125,"{'time_stamp': 2.5, 'cart_position': 0.6243756321220487, 'cart_velocity': 1.2828525374046218, 'pole_angle': -0.20291100096703174, 'pole_angular_velocity': -1.30231722376123}",{'action': 'right'},1.0
126,"{'time_stamp': 0.0, 'cart_position': -0.019395255237718192, 'cart_velocity': 0.016585537467590256, 'pole_angle': 0.016265283144325987, 'pole_angular_velocity': -0.019641973300971217}",{'action': 'right'},0.0
127,"{'time_stamp': 0.02, 'cart_position': -0.019063544488366387, 'cart_velocity': 0.20434316623747328, 'pole_angle': 0.015872443678306564, 'pole_angular_velocity': -0.1503269673317189}",{'action': 'right'},0.0
128,"{'time_stamp': 0.04, 'cart_position': -0.01497668116361692, 'cart_velocity': 0.3921037673290798, 'pole_angle': 0.012865904331672185, 'pole_angular_velocity': -0.281069486803865}",{'action': 'left'},1.0
129,"{'time_stamp': 0.06, 'cart_position': -0.0071346058170353235, 'cart_velocity': 0.20415658588490096, 'pole_angle': 0.0072445145955948856, 'pole_angular_velocity': -0.14620000502994462}",{'action': 'left'},1.0
130,"{'time_stamp': 0.08, 'cart_position': -0.003051474099337304, 'cart_velocity': 0.01624449814790227, 'pole_angle': 0.004320514494995993, 'pole_angular_velocity': -0.012127459645240618}",{'action': 'left'},1.0
