,trial_num,episode_num,type,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,novelty_id,level,env_config
0,2,15,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,16,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,18,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,19,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,0,non-novelty-performance,0.8872941247242474,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,1,non-novelty-performance,0.9494355449128266,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,2,non-novelty-performance,0.9494355449128266,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,3,non-novelty-performance,0.9581937337794765,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,5,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,15,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,16,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,17,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,18,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,19,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,5,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,9,known-novelty,1.0,0.999999,0,nothing,0.9,0.0,2.0,{'gravity': 12}
0,3,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,15,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,16,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,18,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,19,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,0,non-novelty-performance,0.9764948295279613,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,5,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,9,unknown-novelty,1.0,0.999999,0,nothing,0.875,0.0,2.0,{'gravity': 12}
0,4,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,15,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,16,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,17,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,18,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,19,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,5,known-novelty,0.0,0.999999,0,nothing,0.91,0.0,2.0,{'gravity': 12}
0,4,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,15,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,16,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,18,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,19,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
