,trial_num,episode_num,type,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,novelty_id,level,env_config
0,1,9,unknown-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'gravity': 12}
0,1,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,12,unknown-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'gravity': 12}
0,1,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,5,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,6,known-novelty,1.0,0.999999,0,nothing,0.825,0.0,2.0,{'gravity': 12}
0,1,7,known-novelty,1.0,0.999999,0,nothing,0.95,0.0,2.0,{'gravity': 12}
0,1,8,known-novelty,1.0,0.999999,0,nothing,0.84,0.0,2.0,{'gravity': 12}
0,1,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,10,known-novelty,1.0,0.999999,0,nothing,0.825,0.0,2.0,{'gravity': 12}
0,1,11,known-novelty,1.0,0.999999,0,nothing,0.905,0.0,2.0,{'gravity': 12}
0,1,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,1,13,known-novelty,1.0,0.999999,0,nothing,0.715,0.0,2.0,{'gravity': 12}
0,1,14,known-novelty,1.0,0.999999,0,nothing,0.84,0.0,2.0,{'gravity': 12}
0,2,0,non-novelty-performance,0.9240366349129476,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,1,non-novelty-performance,0.9240366349129476,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,5,unknown-novelty,1.0,0.999999,0,nothing,0.78,0.0,2.0,{'gravity': 12}
0,2,6,unknown-novelty,1.0,0.999999,0,nothing,0.405,0.0,2.0,{'gravity': 12}
0,2,7,unknown-novelty,1.0,0.999999,0,nothing,0.795,0.0,2.0,{'gravity': 12}
0,2,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,2,5,known-novelty,1.0,0.999999,0,nothing,0.575,0.0,2.0,{'gravity': 12}
0,2,6,known-novelty,1.0,0.999999,0,nothing,0.62,0.0,2.0,{'gravity': 12}
0,2,7,known-novelty,1.0,0.999999,0,nothing,0.86,0.0,2.0,{'gravity': 12}
0,2,8,known-novelty,1.0,0.999999,0,nothing,0.85,0.0,2.0,{'gravity': 12}
0,2,9,known-novelty,1.0,0.999999,0,nothing,0.96,0.0,2.0,{'gravity': 12}
0,2,10,known-novelty,1.0,0.999999,0,nothing,0.84,0.0,2.0,{'gravity': 12}
0,2,11,known-novelty,1.0,0.999999,0,nothing,0.82,0.0,2.0,{'gravity': 12}
0,2,12,known-novelty,1.0,0.999999,0,nothing,0.91,0.0,2.0,{'gravity': 12}
0,2,13,known-novelty,1.0,0.999999,0,nothing,0.94,0.0,2.0,{'gravity': 12}
0,2,14,known-novelty,1.0,0.999999,0,nothing,0.94,0.0,2.0,{'gravity': 12}
0,3,0,non-novelty-performance,0.9872290058843628,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,1,non-novelty-performance,0.9872290058843628,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,2,non-novelty-performance,0.9872290058843628,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,3,non-novelty-performance,0.9872290058843628,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,4,non-novelty-performance,0.9872290058843628,0.999999,0,nothing,0.95,0.0,2.0,{'gravity': 12}
0,3,5,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,5,known-novelty,1.0,0.999999,0,nothing,0.955,0.0,2.0,{'gravity': 12}
0,3,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,12,known-novelty,1.0,0.999999,0,nothing,0.94,0.0,2.0,{'gravity': 12}
0,3,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,3,14,known-novelty,1.0,0.999999,0,nothing,0.805,0.0,2.0,{'gravity': 12}
0,4,0,non-novelty-performance,0.899966628294397,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,1,non-novelty-performance,0.899966628294397,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,5,unknown-novelty,1.0,0.999999,0,nothing,0.985,0.0,2.0,{'gravity': 12}
0,4,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,5,known-novelty,1.0,0.999999,0,nothing,0.775,0.0,2.0,{'gravity': 12}
0,4,6,known-novelty,1.0,0.999999,0,nothing,0.6,0.0,2.0,{'gravity': 12}
0,4,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,8,known-novelty,1.0,0.999999,0,nothing,0.81,0.0,2.0,{'gravity': 12}
0,4,9,known-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'gravity': 12}
0,4,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,12,known-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'gravity': 12}
0,4,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,4,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,0,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,5,unknown-novelty,1.0,0.999999,0,nothing,0.785,0.0,2.0,{'gravity': 12}
0,5,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,5,known-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'gravity': 12}
0,5,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,5,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,0,non-novelty-performance,0.9614740486688159,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,1,non-novelty-performance,0.9614740486688159,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,2,non-novelty-performance,0.9614740486688159,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,5,unknown-novelty,1.0,0.999999,0,nothing,0.965,0.0,2.0,{'gravity': 12}
0,6,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,8,unknown-novelty,1.0,0.999999,0,nothing,0.91,0.0,2.0,{'gravity': 12}
0,6,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,5,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,6,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,0,non-novelty-performance,0.7659073116356654,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,5,unknown-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'gravity': 12}
0,7,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,5,known-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'gravity': 12}
0,7,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,7,known-novelty,1.0,0.999999,0,nothing,0.93,0.0,2.0,{'gravity': 12}
0,7,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,7,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,0,non-novelty-performance,0.9288078247217605,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,5,unknown-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'gravity': 12}
0,8,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,5,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,8,6,known-novelty,1.0,0.999999,0,nothing,0.965,0.0,2.0,{'gravity': 12}
0,8,7,known-novelty,1.0,0.999999,0,nothing,0.885,0.0,2.0,{'gravity': 12}
0,8,8,known-novelty,1.0,0.999999,0,nothing,0.785,0.0,2.0,{'gravity': 12}
0,8,9,known-novelty,1.0,0.999999,0,nothing,0.915,0.0,2.0,{'gravity': 12}
0,8,10,known-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'gravity': 12}
0,8,11,known-novelty,1.0,0.999999,0,nothing,0.9,0.0,2.0,{'gravity': 12}
0,8,12,known-novelty,1.0,0.999999,0,nothing,0.605,0.0,2.0,{'gravity': 12}
0,8,13,known-novelty,1.0,0.999999,0,nothing,0.92,0.0,2.0,{'gravity': 12}
0,8,14,known-novelty,1.0,0.999999,0,nothing,0.835,0.0,2.0,{'gravity': 12}
0,9,0,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,5,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,6,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,7,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,9,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,5,known-novelty,1.0,0.999999,0,nothing,0.975,0.0,2.0,{'gravity': 12}
0,9,6,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,7,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
0,9,14,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'gravity': 12}
